"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","view_history","phase","stage","shape","subj_idx","TaskRelevance","CognitiveLoad","isMatch","Identity","display_label","nBack_shape","nBack_color","nBack_label","sequence","condition_type","correct_response","correct"
"","","","","","html-keyboard-response","2723","2563708","0.0-3.0-3.0-0.0-471.0","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","feedback","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2724","2564676","0.0-3.0-3.0-0.0-472.0","null","<div style=""font-size: 60px;"">+</div>","null","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2725","2565177","0.0-3.0-3.0-0.0-473.0","null","../img/red_circle.png","null","","main","shape","../img/red_circle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2726","2566202","0.0-3.0-3.0-0.0-474.0","null","../img/red_triangle.png","null","","main","shape","../img/red_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2727","2567210","0.0-3.0-3.0-0.0-475.0","null","../img/green_circle.png","null","","main","shape","../img/green_circle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2728","2568216","0.0-3.0-3.0-0.0-476.0","null","../img/green_triangle.png","null","","main","shape","../img/green_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2729","2569240","0.0-3.0-3.0-0.0-477.0","null","../img/red_triangle.png","null","","main","shape","../img/red_triangle.png","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2730","2570693","0.0-3.0-3.0-0.0-478.0","942","<div style=""font-size: 60px;"">生人</div>","f","","main","response","","100","TaskRelevant","1","true","生人","生人","../img/red_triangle.png","","生人","../img/red_circle.png,../img/red_triangle.png,../img/green_circle.png,../img/green_triangle.png,../img/red_triangle.png","{""label_type"":""生人"",""is_match"":true,""count"":24,""colorPool"":[""green"",""red"",""green"",""green"",""red"",""green"",""green"",""green"",""green"",""red"",""green"",""red"",""red"",""red"",""red"",""green"",""red"",""green"",""red"",""red"",""green"",""green"",""red"",""red""]}","f","true"
"","","","","","html-keyboard-response","2731","2571003","0.0-3.0-3.0-0.0-479.0","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","feedback","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2732","2571675","0.0-3.0-3.0-0.0-480.0","null","<div style=""font-size: 60px;"">+</div>","null","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2733","2572187","0.0-3.0-3.0-0.0-481.0","null","../img/green_triangle.png","null","","main","shape","../img/green_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2734","2573199","0.0-3.0-3.0-0.0-482.0","null","../img/red_triangle.png","null","","main","shape","../img/red_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2735","2574227","0.0-3.0-3.0-0.0-483.0","null","../img/red_circle.png","null","","main","shape","../img/red_circle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2736","2575238","0.0-3.0-3.0-0.0-484.0","null","../img/green_circle.png","null","","main","shape","../img/green_circle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2737","2576256","0.0-3.0-3.0-0.0-485.0","null","../img/green_triangle.png","null","","main","shape","../img/green_triangle.png","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2738","2577664","0.0-3.0-3.0-0.0-486.0","895","<div style=""font-size: 60px;"">自我</div>","j","","main","response","","100","TaskRelevant","1","false","生人","自我","../img/green_triangle.png","","生人","../img/green_triangle.png,../img/red_triangle.png,../img/red_circle.png,../img/green_circle.png,../img/green_triangle.png","{""label_type"":""生人"",""is_match"":false,""count"":24,""colorPool"":[""green"",""green"",""red"",""red"",""red"",""red"",""green"",""green"",""green"",""green"",""red"",""green"",""green"",""green"",""red"",""red"",""green"",""red"",""green"",""red"",""red"",""red"",""green"",""red""]}","j","true"
"","","","","","html-keyboard-response","2739","2577971","0.0-3.0-3.0-0.0-487.0","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","feedback","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2740","2578876","0.0-3.0-3.0-0.0-488.0","null","<div style=""font-size: 60px;"">+</div>","null","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2741","2579392","0.0-3.0-3.0-0.0-489.0","null","../img/red_triangle.png","null","","main","shape","../img/red_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2742","2580420","0.0-3.0-3.0-0.0-490.0","null","../img/red_circle.png","null","","main","shape","../img/red_circle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2743","2581447","0.0-3.0-3.0-0.0-491.0","null","../img/red_triangle.png","null","","main","shape","../img/red_triangle.png","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2744","2582997","0.0-3.0-3.0-0.0-492.0","1049","<div style=""font-size: 60px;"">自我</div>","j","","main","response","","100","TaskRelevant","1","false","生人","自我","../img/red_triangle.png","","生人","../img/red_triangle.png,../img/red_circle.png,../img/red_triangle.png","{""label_type"":""生人"",""is_match"":false,""count"":24,""colorPool"":[""green"",""green"",""red"",""red"",""red"",""red"",""green"",""green"",""green"",""green"",""red"",""green"",""green"",""green"",""red"",""red"",""green"",""red"",""green"",""red"",""red"",""red"",""green"",""red""]}","j","true"
"","","","","","html-keyboard-response","2745","2583301","0.0-3.0-3.0-0.0-493.0","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","feedback","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2746","2584234","0.0-3.0-3.0-0.0-494.0","null","<div style=""font-size: 60px;"">+</div>","null","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2747","2584735","0.0-3.0-3.0-0.0-495.0","null","../img/green_circle.png","null","","main","shape","../img/green_circle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2748","2585761","0.0-3.0-3.0-0.0-496.0","null","../img/green_triangle.png","null","","main","shape","../img/green_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2749","2586777","0.0-3.0-3.0-0.0-497.0","null","../img/green_circle.png","null","","main","shape","../img/green_circle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2750","2587779","0.0-3.0-3.0-0.0-498.0","null","../img/red_triangle.png","null","","main","shape","../img/red_triangle.png","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2751","2589297","0.0-3.0-3.0-0.0-499.0","1018","<div style=""font-size: 60px;"">生人</div>","j","","main","response","","100","TaskRelevant","1","true","生人","生人","../img/red_triangle.png","","生人","../img/green_circle.png,../img/green_triangle.png,../img/green_circle.png,../img/red_triangle.png","{""label_type"":""生人"",""is_match"":true,""count"":24,""colorPool"":[""green"",""red"",""green"",""green"",""red"",""green"",""green"",""green"",""green"",""red"",""green"",""red"",""red"",""red"",""red"",""green"",""red"",""green"",""red"",""red"",""green"",""green"",""red"",""red""]}","f","false"
"","","","","","html-keyboard-response","2752","2589600","0.0-3.0-3.0-0.0-500.0","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","feedback","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2753","2590641","0.0-3.0-3.0-0.0-501.0","null","<div style=""font-size: 60px;"">+</div>","null","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2754","2591155","0.0-3.0-3.0-0.0-502.0","null","../img/red_circle.png","null","","main","shape","../img/red_circle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2755","2592182","0.0-3.0-3.0-0.0-503.0","null","../img/red_triangle.png","null","","main","shape","../img/red_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2756","2593194","0.0-3.0-3.0-0.0-504.0","null","../img/red_circle.png","null","","main","shape","../img/red_circle.png","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2757","2594748","0.0-3.0-3.0-0.0-505.0","1041","<div style=""font-size: 60px;"">生人</div>","j","","main","response","","100","TaskRelevant","1","false","自我","生人","../img/red_circle.png","","自我","../img/red_circle.png,../img/red_triangle.png,../img/red_circle.png","{""label_type"":""自我"",""is_match"":false,""count"":24,""colorPool"":[""green"",""green"",""red"",""green"",""red"",""green"",""green"",""green"",""red"",""red"",""red"",""red"",""red"",""green"",""green"",""red"",""red"",""green"",""red"",""green"",""red"",""red"",""green"",""green""]}","j","true"
"","","","","","html-keyboard-response","2758","2595063","0.0-3.0-3.0-0.0-506.0","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","feedback","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2759","2595717","0.0-3.0-3.0-0.0-507.0","null","<div style=""font-size: 60px;"">+</div>","null","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2760","2596232","0.0-3.0-3.0-0.0-508.0","null","../img/red_triangle.png","null","","main","shape","../img/red_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2761","2597261","0.0-3.0-3.0-0.0-509.0","null","../img/green_circle.png","null","","main","shape","../img/green_circle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2762","2598278","0.0-3.0-3.0-0.0-510.0","null","../img/red_circle.png","null","","main","shape","../img/red_circle.png","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2763","2600106","0.0-3.0-3.0-0.0-511.0","1313","<div style=""font-size: 60px;"">生人</div>","j","","main","response","","100","TaskRelevant","1","false","自我","生人","../img/red_circle.png","","自我","../img/red_triangle.png,../img/green_circle.png,../img/red_circle.png","{""label_type"":""自我"",""is_match"":false,""count"":24,""colorPool"":[""green"",""green"",""red"",""green"",""red"",""green"",""green"",""green"",""red"",""red"",""red"",""red"",""red"",""green"",""green"",""red"",""red"",""green"",""red"",""green"",""red"",""red"",""green"",""green""]}","j","true"
"","","","","","html-keyboard-response","2764","2600412","0.0-3.0-3.0-0.0-512.0","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","feedback","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2765","2601096","0.0-3.0-3.0-0.0-513.0","null","<div style=""font-size: 60px;"">+</div>","null","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2766","2601597","0.0-3.0-3.0-0.0-514.0","null","../img/red_triangle.png","null","","main","shape","../img/red_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2767","2602611","0.0-3.0-3.0-0.0-515.0","null","../img/green_triangle.png","null","","main","shape","../img/green_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2768","2603626","0.0-3.0-3.0-0.0-516.0","null","../img/green_circle.png","null","","main","shape","../img/green_circle.png","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2769","2605104","0.0-3.0-3.0-0.0-517.0","976","<div style=""font-size: 60px;"">自我</div>","j","","main","response","","100","TaskRelevant","1","true","自我","自我","../img/green_circle.png","","自我","../img/red_triangle.png,../img/green_triangle.png,../img/green_circle.png","{""label_type"":""自我"",""is_match"":true,""count"":24,""colorPool"":[""green"",""green"",""red"",""green"",""red"",""green"",""red"",""red"",""green"",""green"",""red"",""green"",""red"",""red"",""red"",""green"",""red"",""red"",""green"",""green"",""green"",""green"",""red"",""red""]}","f","false"
"","","","","","html-keyboard-response","2770","2605420","0.0-3.0-3.0-0.0-518.0","null","<span style='color:red; font-size: 70px;'>错误! </span>","null","","","feedback","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2771","2606073","0.0-3.0-3.0-0.0-519.0","null","<div style=""font-size: 60px;"">+</div>","null","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2772","2606575","0.0-3.0-3.0-0.0-520.0","null","../img/red_circle.png","null","","main","shape","../img/red_circle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2773","2607589","0.0-3.0-3.0-0.0-521.0","null","../img/green_circle.png","null","","main","shape","../img/green_circle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2774","2608619","0.0-3.0-3.0-0.0-522.0","null","../img/green_triangle.png","null","","main","shape","../img/green_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2775","2609633","0.0-3.0-3.0-0.0-523.0","null","../img/green_circle.png","null","","main","shape","../img/green_circle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2776","2610659","0.0-3.0-3.0-0.0-524.0","null","../img/green_circle.png","null","","main","shape","../img/green_circle.png","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2777","2611773","0.0-3.0-3.0-0.0-525.0","613","<div style=""font-size: 60px;"">生人</div>","j","","main","response","","100","TaskRelevant","1","false","自我","生人","../img/green_circle.png","","自我","../img/red_circle.png,../img/green_circle.png,../img/green_triangle.png,../img/green_circle.png,../img/green_circle.png","{""label_type"":""自我"",""is_match"":false,""count"":24,""colorPool"":[""green"",""green"",""red"",""green"",""red"",""green"",""green"",""green"",""red"",""red"",""red"",""red"",""red"",""green"",""green"",""red"",""red"",""green"",""red"",""green"",""red"",""red"",""green"",""green""]}","j","true"
"","","","","","html-keyboard-response","2778","2612074","0.0-3.0-3.0-0.0-526.0","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","feedback","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2779","2613000","0.0-3.0-3.0-0.0-527.0","null","<div style=""font-size: 60px;"">+</div>","null","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2780","2613501","0.0-3.0-3.0-0.0-528.0","null","../img/green_circle.png","null","","main","shape","../img/green_circle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2781","2614531","0.0-3.0-3.0-0.0-529.0","null","../img/red_triangle.png","null","","main","shape","../img/red_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2782","2615560","0.0-3.0-3.0-0.0-530.0","null","../img/green_triangle.png","null","","main","shape","../img/green_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2783","2616572","0.0-3.0-3.0-0.0-531.0","null","../img/red_triangle.png","null","","main","shape","../img/red_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2784","2617583","0.0-3.0-3.0-0.0-532.0","null","../img/red_circle.png","null","","main","shape","../img/red_circle.png","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2785","2618839","0.0-3.0-3.0-0.0-533.0","754","<div style=""font-size: 60px;"">自我</div>","f","","main","response","","100","TaskRelevant","1","true","自我","自我","../img/red_circle.png","","自我","../img/green_circle.png,../img/red_triangle.png,../img/green_triangle.png,../img/red_triangle.png,../img/red_circle.png","{""label_type"":""自我"",""is_match"":true,""count"":24,""colorPool"":[""green"",""green"",""red"",""green"",""red"",""green"",""red"",""red"",""green"",""green"",""red"",""green"",""red"",""red"",""red"",""green"",""red"",""red"",""green"",""green"",""green"",""green"",""red"",""red""]}","f","true"
"","","","","","html-keyboard-response","2786","2619145","0.0-3.0-3.0-0.0-534.0","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","feedback","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2787","2619597","0.0-3.0-3.0-0.0-535.0","null","<div style=""font-size: 60px;"">+</div>","null","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2788","2620099","0.0-3.0-3.0-0.0-536.0","null","../img/red_triangle.png","null","","main","shape","../img/red_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2789","2621107","0.0-3.0-3.0-0.0-537.0","null","../img/green_circle.png","null","","main","shape","../img/green_circle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2790","2622119","0.0-3.0-3.0-0.0-538.0","null","../img/red_circle.png","null","","main","shape","../img/red_circle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2791","2623147","0.0-3.0-3.0-0.0-539.0","null","../img/green_circle.png","null","","main","shape","../img/green_circle.png","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2792","2624194","0.0-3.0-3.0-0.0-540.0","545","<div style=""font-size: 60px;"">生人</div>","j","","main","response","","100","TaskRelevant","1","false","自我","生人","../img/green_circle.png","","自我","../img/red_triangle.png,../img/green_circle.png,../img/red_circle.png,../img/green_circle.png","{""label_type"":""自我"",""is_match"":false,""count"":24,""colorPool"":[""green"",""green"",""red"",""green"",""red"",""green"",""green"",""green"",""red"",""red"",""red"",""red"",""red"",""green"",""green"",""red"",""red"",""green"",""red"",""green"",""red"",""red"",""green"",""green""]}","j","true"
"","","","","","html-keyboard-response","2793","2624494","0.0-3.0-3.0-0.0-541.0","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","feedback","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2794","2624995","0.0-3.0-3.0-0.0-542.0","null","<div style=""font-size: 60px;"">+</div>","null","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2795","2625496","0.0-3.0-3.0-0.0-543.0","null","../img/green_circle.png","null","","main","shape","../img/green_circle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2796","2626512","0.0-3.0-3.0-0.0-544.0","null","../img/green_triangle.png","null","","main","shape","../img/green_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2797","2627541","0.0-3.0-3.0-0.0-545.0","null","../img/green_triangle.png","null","","main","shape","../img/green_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2798","2628555","0.0-3.0-3.0-0.0-546.0","null","../img/green_circle.png","null","","main","shape","../img/green_circle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2799","2629569","0.0-3.0-3.0-0.0-547.0","null","../img/red_triangle.png","null","","main","shape","../img/red_triangle.png","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2800","2630963","0.0-3.0-3.0-0.0-548.0","880","<div style=""font-size: 60px;"">生人</div>","f","","main","response","","100","TaskRelevant","1","true","生人","生人","../img/red_triangle.png","","生人","../img/green_circle.png,../img/green_triangle.png,../img/green_triangle.png,../img/green_circle.png,../img/red_triangle.png","{""label_type"":""生人"",""is_match"":true,""count"":24,""colorPool"":[""green"",""red"",""green"",""green"",""red"",""green"",""green"",""green"",""green"",""red"",""green"",""red"",""red"",""red"",""red"",""green"",""red"",""green"",""red"",""red"",""green"",""green"",""red"",""red""]}","f","true"
"","","","","","html-keyboard-response","2801","2631268","0.0-3.0-3.0-0.0-549.0","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","feedback","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2802","2631956","0.0-3.0-3.0-0.0-550.0","null","<div style=""font-size: 60px;"">+</div>","null","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2803","2632472","0.0-3.0-3.0-0.0-551.0","null","../img/green_circle.png","null","","main","shape","../img/green_circle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2804","2633502","0.0-3.0-3.0-0.0-552.0","null","../img/green_triangle.png","null","","main","shape","../img/green_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2805","2634516","0.0-3.0-3.0-0.0-553.0","null","../img/red_triangle.png","null","","main","shape","../img/red_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2806","2635545","0.0-3.0-3.0-0.0-554.0","null","../img/red_circle.png","null","","main","shape","../img/red_circle.png","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2807","2636759","0.0-3.0-3.0-0.0-555.0","699","<div style=""font-size: 60px;"">自我</div>","f","","main","response","","100","TaskRelevant","1","true","自我","自我","../img/red_circle.png","","自我","../img/green_circle.png,../img/green_triangle.png,../img/red_triangle.png,../img/red_circle.png","{""label_type"":""自我"",""is_match"":true,""count"":24,""colorPool"":[""green"",""green"",""red"",""green"",""red"",""green"",""red"",""red"",""green"",""green"",""red"",""green"",""red"",""red"",""red"",""green"",""red"",""red"",""green"",""green"",""green"",""green"",""red"",""red""]}","f","true"
"","","","","","html-keyboard-response","2808","2637070","0.0-3.0-3.0-0.0-556.0","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","feedback","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2809","2638069","0.0-3.0-3.0-0.0-557.0","null","<div style=""font-size: 60px;"">+</div>","null","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2810","2638570","0.0-3.0-3.0-0.0-558.0","null","../img/green_triangle.png","null","","main","shape","../img/green_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2811","2639582","0.0-3.0-3.0-0.0-559.0","null","../img/red_triangle.png","null","","main","shape","../img/red_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2812","2640594","0.0-3.0-3.0-0.0-560.0","null","../img/green_triangle.png","null","","main","shape","../img/green_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2813","2641598","0.0-3.0-3.0-0.0-561.0","null","../img/red_circle.png","null","","main","shape","../img/red_circle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2814","2642610","0.0-3.0-3.0-0.0-562.0","null","../img/green_circle.png","null","","main","shape","../img/green_circle.png","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2815","2644154","0.0-3.0-3.0-0.0-563.0","1042","<div style=""font-size: 60px;"">自我</div>","f","","main","response","","100","TaskRelevant","1","true","自我","自我","../img/green_circle.png","","自我","../img/green_triangle.png,../img/red_triangle.png,../img/green_triangle.png,../img/red_circle.png,../img/green_circle.png","{""label_type"":""自我"",""is_match"":true,""count"":24,""colorPool"":[""green"",""green"",""red"",""green"",""red"",""green"",""red"",""red"",""green"",""green"",""red"",""green"",""red"",""red"",""red"",""green"",""red"",""red"",""green"",""green"",""green"",""green"",""red"",""red""]}","f","true"
"","","","","","html-keyboard-response","2816","2644458","0.0-3.0-3.0-0.0-564.0","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","feedback","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2817","2644990","0.0-3.0-3.0-0.0-565.0","null","<div style=""font-size: 60px;"">+</div>","null","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2818","2645502","0.0-3.0-3.0-0.0-566.0","null","../img/green_circle.png","null","","main","shape","../img/green_circle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2819","2646505","0.0-3.0-3.0-0.0-567.0","null","../img/green_triangle.png","null","","main","shape","../img/green_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2820","2647519","0.0-3.0-3.0-0.0-568.0","null","../img/green_circle.png","null","","main","shape","../img/green_circle.png","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2821","2648929","0.0-3.0-3.0-0.0-569.0","909","<div style=""font-size: 60px;"">自我</div>","f","","main","response","","100","TaskRelevant","1","true","自我","自我","../img/green_circle.png","","自我","../img/green_circle.png,../img/green_triangle.png,../img/green_circle.png","{""label_type"":""自我"",""is_match"":true,""count"":24,""colorPool"":[""green"",""green"",""red"",""green"",""red"",""green"",""red"",""red"",""green"",""green"",""red"",""green"",""red"",""red"",""red"",""green"",""red"",""red"",""green"",""green"",""green"",""green"",""red"",""red""]}","f","true"
"","","","","","html-keyboard-response","2822","2649238","0.0-3.0-3.0-0.0-570.0","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","feedback","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2823","2649925","0.0-3.0-3.0-0.0-571.0","null","<div style=""font-size: 60px;"">+</div>","null","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2824","2650426","0.0-3.0-3.0-0.0-572.0","null","../img/red_triangle.png","null","","main","shape","../img/red_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2825","2651435","0.0-3.0-3.0-0.0-573.0","null","../img/green_triangle.png","null","","main","shape","../img/green_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2826","2652448","0.0-3.0-3.0-0.0-574.0","null","../img/red_triangle.png","null","","main","shape","../img/red_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2827","2653462","0.0-3.0-3.0-0.0-575.0","null","../img/green_circle.png","null","","main","shape","../img/green_circle.png","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2828","2654743","0.0-3.0-3.0-0.0-576.0","780","<div style=""font-size: 60px;"">自我</div>","f","","main","response","","100","TaskRelevant","1","true","自我","自我","../img/green_circle.png","","自我","../img/red_triangle.png,../img/green_triangle.png,../img/red_triangle.png,../img/green_circle.png","{""label_type"":""自我"",""is_match"":true,""count"":24,""colorPool"":[""green"",""green"",""red"",""green"",""red"",""green"",""red"",""red"",""green"",""green"",""red"",""green"",""red"",""red"",""red"",""green"",""red"",""red"",""green"",""green"",""green"",""green"",""red"",""red""]}","f","true"
"","","","","","html-keyboard-response","2829","2655053","0.0-3.0-3.0-0.0-577.0","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","feedback","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2830","2655553","0.0-3.0-3.0-0.0-578.0","null","<div style=""font-size: 60px;"">+</div>","null","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2831","2656068","0.0-3.0-3.0-0.0-579.0","null","../img/green_triangle.png","null","","main","shape","../img/green_triangle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2832","2657096","0.0-3.0-3.0-0.0-580.0","null","../img/green_circle.png","null","","main","shape","../img/green_circle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2833","2658106","0.0-3.0-3.0-0.0-581.0","null","../img/green_circle.png","null","","main","shape","../img/green_circle.png","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2834","2659200","0.0-3.0-3.0-0.0-582.0","579","<div style=""font-size: 60px;"">自我</div>","f","","main","response","","100","TaskRelevant","1","true","自我","自我","../img/green_circle.png","","自我","../img/green_triangle.png,../img/green_circle.png,../img/green_circle.png","{""label_type"":""自我"",""is_match"":true,""count"":24,""colorPool"":[""green"",""green"",""red"",""green"",""red"",""green"",""red"",""red"",""green"",""green"",""red"",""green"",""red"",""red"",""red"",""green"",""red"",""red"",""green"",""green"",""green"",""green"",""red"",""red""]}","f","true"
"","","","","","html-keyboard-response","2835","2659511","0.0-3.0-3.0-0.0-583.0","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","feedback","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2836","2660369","0.0-3.0-3.0-0.0-584.0","null","<div style=""font-size: 60px;"">+</div>","null","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2837","2660883","0.0-3.0-3.0-0.0-585.0","null","../img/green_circle.png","null","","main","shape","../img/green_circle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2838","2661896","0.0-3.0-3.0-0.0-586.0","null","../img/green_circle.png","null","","main","shape","../img/green_circle.png","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","2839","2662923","0.0-3.0-3.0-0.0-587.0","null","../img/green_triangle.png","null","","main","shape","../img/green_triangle.png","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2840","2664201","0.0-3.0-3.0-0.0-588.0","777","<div style=""font-size: 60px;"">生人</div>","f","","main","response","","100","TaskRelevant","1","true","生人","生人","../img/green_triangle.png","","生人","../img/green_circle.png,../img/green_circle.png,../img/green_triangle.png","{""label_type"":""生人"",""is_match"":true,""count"":24,""colorPool"":[""green"",""red"",""green"",""green"",""red"",""green"",""green"",""green"",""green"",""red"",""green"",""red"",""red"",""red"",""red"",""green"",""red"",""green"",""red"",""red"",""green"",""green"",""red"",""red""]}","f","true"
"","","","","","html-keyboard-response","2841","2664515","0.0-3.0-3.0-0.0-589.0","null","<span style='color:GreenYellow; font-size: 70px;'>正确! </span>","null","","","feedback","","","","","","","","","","","","","",""
